genome,MAG_ID,cluster,score
3300064045_129.fna,3300064045_129,9823_0,79.78468758040805
3300077907_16.fna,3300077907_16,9824_0,96.20875320084015
3300044691_13.fna,3300044691_13,9825_0,97.52945963035944
3300064043_85.fna,3300064043_85,9826_0,79.29110051
3300053239_2.fna,3300053239_2,9827_0,72.43073605850012
3300082526_19.fna,3300082526_19,9828_0,59.18482615
3300079400_13.fna,3300079400_13,9829_0,77.72401178096433
3300061638_43.fna,3300061638_43,9830_0,90.66731659934462
3300063417_48.fna,3300063417_48,9831_1,99.20374678066702
3300038555_6.fna,3300038555_6,9831_2,101.74823512525016
3300066613_53.fna,3300066613_53,9831_3,101.25378768037406
3300061216_55.fna,3300061216_55,9832_0,75.27345540516329
3300035010_11.fna,3300035010_11,9833_0,101.31687478185007
3300073834_27.fna,3300073834_27,9834_0,58.59528367046395
3300073844_45.fna,3300073844_45,9835_0,73.12424032373676
3300073834_59.fna,3300073834_59,9836_0,90.63765157231857
3300044765_30.fna,3300044765_30,9837_0,67.34845847798259
3300058668_2.fna,3300058668_2,9838_1,97.77961648456241
3300042995_4.fna,3300042995_4,9839_0,100.54475542802693
3300062820_98.fna,3300062820_98,9840_0,89.48817989
3300042923_83.fna,3300042923_83,9841_0,101.57509653802317
3300073859_7.fna,3300073859_7,9842_0,65.48865862388125
3300049167_37.fna,3300049167_37,9843_0,99.20738311
3300049171_7.fna,3300049171_7,9844_0,87.33771516765276
3300042934_11.fna,3300042934_11,9845_1,97.07585893816659
3300049571_166.fna,3300049571_166,9846_0,77.78445835013882
3300061462_32.fna,3300061462_32,9847_1,89.20357457869511
3300062563_37.fna,3300062563_37,9848_0,48.90608768848067
3300060645_49.fna,3300060645_49,9849_0,96.16148088243256
3300075532_10.fna,3300075532_10,9850_0,80.06275870380075
3300043642_15.fna,3300043642_15,9851_0,91.45410086
3300056750_141.fna,3300056750_141,9852_1,98.47825023855975
3300056749_27.fna,3300056749_27,9853_1,87.78446074
3300056676_136.fna,3300056676_136,9854_1,84.87549601438388
3300056751_54.fna,3300056751_54,9855_1,102.30222004513767
3300050132_38.fna,3300050132_38,9856_0,58.32628957770453
3300056751_80.fna,3300056751_80,9857_0,70.81997836712058
3300056809_43.fna,3300056809_43,9858_1,67.65643293410645
3300057020_36.fna,3300057020_36,9859_1,83.96094308183993
3300056751_238.fna,3300056751_238,9860_1,93.74378351565187
3300056811_109.fna,3300056811_109,9861_0,56.59765088582854
3300060645_23.fna,3300060645_23,9862_0,93.82537520950864
3300059325_21.fna,3300059325_21,9863_1,80.16395132200783
3300049004_4.fna,3300049004_4,9864_0,60.30156987955229
3300075532_39.fna,3300075532_39,9865_0,93.95039468262752
3300066006_118.fna,3300066006_118,9866_0,67.79544360201774
3300042922_136.fna,3300042922_136,9867_1,73.75974341778232
3300042923_112.fna,3300042923_112,9867_2,76.88704407832641
3300075591_28.fna,3300075591_28,9868_0,64.03999407979565
3300080651_32.fna,3300080651_32,9869_0,85.22359323091837
3300057020_88.fna,3300057020_88,9870_1,96.29000997049995
3300054982_26.fna,3300054982_26,9871_0,92.48856103
3300062805_106.fna,3300062805_106,9872_0,66.19630684832254
3300063429_36.fna,3300063429_36,9873_0,53.14481362
3300056752_18.fna,3300056752_18,9874_1,72.97936526395638
3300046471_50.fna,3300046471_50,9875_0,91.17866394114718
3300056809_266.fna,3300056809_266,9876_0,88.66068217063639
3300056809_293.fna,3300056809_293,9877_1,97.19509620173773
3300046643_19.fna,3300046643_19,9878_0,59.79857575134375
3300042934_99.fna,3300042934_99,9879_0,93.09976653914885
3300042996_4.fna,3300042996_4,9880_0,90.09257289170286
3300062863_14.fna,3300062863_14,9881_0,48.082956637516915
3300064042_133.fna,3300064042_133,9882_0,74.21955302965488
3300056787_34.fna,3300056787_34,9883_0,98.12501035720751
3300046457_5.fna,3300046457_5,9884_0,89.08166274921837
3300050653_11.fna,3300050653_11,9885_0,68.38113854
3300049742_52.fna,3300049742_52,9886_1,92.76640105601959
3300062683_11.fna,3300062683_11,9887_0,66.91078364501423
3300049589_73.fna,3300049589_73,9888_0,97.55606052303492
3300066608_38.fna,3300066608_38,9889_0,99.65284804420259
3300063054_34.fna,3300063054_34,9890_1,94.60440307
3300063045_59.fna,3300063045_59,9891_1,67.89466277537521
3300063176_14.fna,3300063176_14,9891_2,65.37417400508902
3300063058_91.fna,3300063058_91,9892_1,91.13121659946465
3300063288_46.fna,3300063288_46,9892_2,96.80198394032382
3300050241_24.fna,3300050241_24,9893_1,81.25374228105379
3300063044_26.fna,3300063044_26,9894_1,96.60179542814771
3300063044_40.fna,3300063044_40,9895_1,84.45268607165552
3300063062_21.fna,3300063062_21,9895_2,98.28988860676662
3300050235_13.fna,3300050235_13,9896_0,68.74538880066883
3300063057_36.fna,3300063057_36,9897_0,88.92938357675088
3300048687_13.fna,3300048687_13,9898_0,44.94157402990534
3300065456_32.fna,3300065456_32,9899_1,86.76620231995516
3300049744_64.fna,3300049744_64,9900_0,97.43303996908759
3300049822_14.fna,3300049822_14,9901_0,79.28671187774347
3300044683_29.fna,3300044683_29,9902_0,90.50018823987222
3300062683_30.fna,3300062683_30,9903_0,95.81391275635202
3300062862_16.fna,3300062862_16,9904_0,74.58253098796759
3300035020_4.fna,3300035020_4,9905_0,96.01708677954304
3300064407_58.fna,3300064407_58,9906_0,61.86519032842342
3300066006_101.fna,3300066006_101,9907_0,96.00106947316223
3300065425_6.fna,3300065425_6,9908_1,96.13326157525904
3300044811_7.fna,3300044811_7,9909_0,97.32148737152829
3300061638_19.fna,3300061638_19,9910_0,88.49332068378072
3300066486_37.fna,3300066486_37,9911_1,74.44506724
3300066521_2.fna,3300066521_2,9911_2,85.43769029657169
3300064033_72.fna,3300064033_72,9912_0,49.573392809650585
3300049580_78.fna,3300049580_78,9913_0,87.48733681773044
3300029957_7.fna,3300029957_7,9914_0,89.49958643097641
3300052894_10.fna,3300052894_10,9915_1,75.01469500332246
3300064046_50.fna,3300064046_50,9915_2,88.39263458039818
3300077818_67.fna,3300077818_67,9916_1,77.29192255419119
3300082514_52.fna,3300082514_52,9916_2,67.70070739812714
3300082028_77.fna,3300082028_77,9917_0,72.1910281
3300082210_15.fna,3300082210_15,9918_0,54.85034248718164
3300046460_58.fna,3300046460_58,9919_0,57.03173711458514
3300046482_42.fna,3300046482_42,9920_0,64.86750091811564
3300060894_44.fna,3300060894_44,9921_0,56.64574291962433
3300063020_7.fna,3300063020_7,9922_0,92.58449785350119
3300063065_75.fna,3300063065_75,9923_0,89.39911479066294
3300048612_7.fna,3300048612_7,9924_0,79.59107846423373
3300048615_13.fna,3300048615_13,9925_0,84.02314432263285
3300049576_44.fna,3300049576_44,9926_1,45.103750673654474
3300034126_2.fna,3300034126_2,9927_1,93.43764498923034
3300034358_3.fna,3300034358_3,9927_2,92.82567613310395
3300064041_60.fna,3300064041_60,9928_0,76.49655297
3300072699_67.fna,3300072699_67,9929_1,85.57938723
3300082210_73.fna,3300082210_73,9930_0,48.967148198702674
3300057015_8.fna,3300057015_8,9931_1,97.55395262842184
3300056885_117.fna,3300056885_117,9932_0,94.56625360638503
3300056877_10.fna,3300056877_10,9933_0,60.89593930851313
3300062797_19.fna,3300062797_19,9934_0,70.16956914864726
3300064003_45.fna,3300064003_45,9935_0,73.58278897895526
3300045051_11.fna,3300045051_11,9936_1,86.0456313
3300042876_4.fna,3300042876_4,9937_0,68.79729054062994
3300035016_3.fna,3300035016_3,9938_0,100.41257926060636
3300031728_11.fna,3300031728_11,9939_0,60.45548004984109
3300057027_18.fna,3300057027_18,9940_0,56.634494603125574
3300056896_75.fna,3300056896_75,9941_0,81.73301749737033
3300057024_83.fna,3300057024_83,9942_1,64.83473342004066
3300045941_15.fna,3300045941_15,9943_1,76.84944744598742
3300045930_6.fna,3300045930_6,9944_0,49.36879292
3300056868_111.fna,3300056868_111,9945_0,61.377577989203346
3300056996_111.fna,3300056996_111,9946_0,75.34085499864918
3300045240_7.fna,3300045240_7,9947_0,89.82601391239892
3300046817_21.fna,3300046817_21,9948_0,78.63068275453928
3300048800_38.fna,3300048800_38,9949_0,92.72698680013733
3300044714_5.fna,3300044714_5,9950_1,96.56572236587238
3300048793_37.fna,3300048793_37,9951_0,81.24299063
3300062812_45.fna,3300062812_45,9952_0,80.19115231146753
3300075573_68.fna,3300075573_68,9953_0,82.49498027
3300062724_57.fna,3300062724_57,9954_1,101.17027199042519
3300062129_82.fna,3300062129_82,9955_0,80.73508522941148
3300054680_83.fna,3300054680_83,9956_1,84.96697032976057
3300054987_25.fna,3300054987_25,9957_0,82.65123739521906
3300054987_32.fna,3300054987_32,9958_0,69.54820798823656
3300054968_43.fna,3300054968_43,9959_1,88.96466991981553
3300082213_58.fna,3300082213_58,9960_0,76.36614220104019
3300063177_21.fna,3300063177_21,9961_0,69.85660544014131
3300067033_42.fna,3300067033_42,9962_0,69.24840901093975
3300056901_76.fna,3300056901_76,9963_0,77.66604976095824
3300055024_56.fna,3300055024_56,9964_0,71.99473247
3300065082_78.fna,3300065082_78,9965_0,80.32308270441963
3300049793_32.fna,3300049793_32,9966_0,72.13746270394654
3300063180_144.fna,3300063180_144,9967_0,84.17863975801897
3300045051_115.fna,3300045051_115,9968_0,73.12197024254151
3300056753_98.fna,3300056753_98,9969_1,82.29366972547241
3300078217_93.fna,3300078217_93,9970_1,72.45027222670075
3300037156_13.fna,3300037156_13,9971_0,85.41588801080145
3300044796_96.fna,3300044796_96,9972_0,63.530448921378266
3300072699_81.fna,3300072699_81,9973_1,93.10231387
3300059341_67.fna,3300059341_67,9974_0,66.89672377213242
3300056797_24.fna,3300056797_24,9975_1,67.21324271698984
3300080032_47.fna,3300080032_47,9976_0,90.10166887925207
3300056972_39.fna,3300056972_39,9977_0,41.95074281291371
3300057031_80.fna,3300057031_80,9978_0,62.65853617
3300043652_5.fna,3300043652_5,9979_0,79.03385566336334
3300046829_34.fna,3300046829_34,9980_0,49.12769485459933
3300050222_45.fna,3300050222_45,9981_1,62.89396222094408
3300050240_110.fna,3300050240_110,9982_0,63.246980069247385
3300066322_12.fna,3300066322_12,9983_1,76.38688409007938
3300067093_25.fna,3300067093_25,9983_2,74.11496491812032
3300064408_35.fna,3300064408_35,9984_0,67.68883321309677
3300066484_39.fna,3300066484_39,9985_1,57.831131870084704
3300066521_77.fna,3300066521_77,9985_2,64.27042503468772
3300065475_35.fna,3300065475_35,9986_0,37.22775533
3300066490_44.fna,3300066490_44,9987_0,55.033348327989074
3300066478_28.fna,3300066478_28,9988_0,68.49665039342844
3300066521_92.fna,3300066521_92,9989_0,57.54432291945356
3300012984_9.fna,3300012984_9,9990_1,63.64204858584381
3300023073_1.fna,3300023073_1,9990_2,79.13072671716665
3300063430_84.fna,3300063430_84,9991_0,79.46348239849488
3300045955_43.fna,3300045955_43,9992_1,84.77327598307927
3300045952_27.fna,3300045952_27,9993_0,76.02526389344366
3300081965_197.fna,3300081965_197,9994_0,72.63320186311154
3300055048_56.fna,3300055048_56,9995_0,59.57022889771173
3300045978_33.fna,3300045978_33,9996_1,78.27193322
3300056885_154.fna,3300056885_154,9997_1,60.86555478520015
3300012984_4.fna,3300012984_4,9998_0,61.155326194242996
3300012984_5.fna,3300012984_5,9999_0,41.75240705
3300066482_22.fna,3300066482_22,10000_0,58.57274728465927
3300037165_5.fna,3300037165_5,10001_0,54.06002833298611
3300046732_19.fna,3300046732_19,10002_0,55.698877261029715
3300064407_28.fna,3300064407_28,10003_0,59.680876914930295
3300066489_34.fna,3300066489_34,10004_0,59.70715976227931
3300063020_98.fna,3300063020_98,10005_0,64.88596964760521
3300063050_7.fna,3300063050_7,10006_0,54.97151784839424
3300072335_29.fna,3300072335_29,10007_0,61.710382717815605
3300072348_48.fna,3300072348_48,10008_1,70.51999404586556
3300066484_37.fna,3300066484_37,10009_0,65.09422420176169
3300045996_139.fna,3300045996_139,10010_0,61.53331303429746
3300066489_39.fna,3300066489_39,10011_0,64.84188098041435
3300056876_75.fna,3300056876_75,10012_0,73.7505386
3300062625_90.fna,3300062625_90,10013_1,57.64928247427697
3300063084_63.fna,3300063084_63,10014_0,77.52755723160465
3300075769_41.fna,3300075769_41,10015_0,70.15677655
3300063084_25.fna,3300063084_25,10016_0,78.36413014905105
3300043778_11.fna,3300043778_11,10017_1,84.92217600270908
3300021170_13.fna,3300021170_13,10018_0,68.06937286768057
3300080626_59.fna,3300080626_59,10019_1,56.23624768921897
3300045085_5.fna,3300045085_5,10020_0,63.92875617656105
3300046798_10.fna,3300046798_10,10021_0,78.14552264694933
3300060665_23.fna,3300060665_23,10022_0,72.09694095407099
3300062799_37.fna,3300062799_37,10023_0,73.14347883
3300080737_102.fna,3300080737_102,10024_0,60.04733829345932
3300062567_36.fna,3300062567_36,10025_1,65.61299756152735
3300078328_72.fna,3300078328_72,10025_2,67.52237558
3300044797_47.fna,3300044797_47,10026_1,63.06669928746506
3300061180_48.fna,3300061180_48,10026_2,72.31538598621341
3300048773_18.fna,3300048773_18,10027_1,74.16894314091172
3300075492_88.fna,3300075492_88,10027_2,70.1722871
3300060668_27.fna,3300060668_27,10028_0,56.650944138791154
3300075935_50.fna,3300075935_50,10029_0,57.30947808260879
3300060646_13.fna,3300060646_13,10030_0,35.24593577856418
3300062843_67.fna,3300062843_67,10031_0,58.52224302186695
3300062569_17.fna,3300062569_17,10032_1,52.052614457101704
3300062721_87.fna,3300062721_87,10032_2,44.68112533729896
3300082265_31.fna,3300082265_31,10033_0,72.42173457311576
3300056752_169.fna,3300056752_169,10034_1,68.53601400414263
3300044796_102.fna,3300044796_102,10035_0,77.82028231198514
3300076763_124.fna,3300076763_124,10036_0,54.30730607094536
3300050119_5.fna,3300050119_5,10037_0,73.38340756222372
3300050192_56.fna,3300050192_56,10038_0,64.99489426870747
3300062725_20.fna,3300062725_20,10039_0,68.38830777377859
3300064038_12.fna,3300064038_12,10040_0,40.650783645014215
3300063174_27.fna,3300063174_27,10041_0,72.16960243486095
3300075492_63.fna,3300075492_63,10042_0,76.84902174695497
3300081826_85.fna,3300081826_85,10043_1,75.89167727
3300050134_14.fna,3300050134_14,10044_0,71.75670574729138
3300082526_16.fna,3300082526_16,10045_0,72.74909046773026
3300044823_11.fna,3300044823_11,10046_0,63.36025586441653
3300046829_4.fna,3300046829_4,10047_0,70.47890213326264
3300079534_90.fna,3300079534_90,10048_0,73.09304525813758
3300064041_17.fna,3300064041_17,10049_0,75.07558663219253
3300044680_30.fna,3300044680_30,10050_1,81.75183141
3300046479_3.fna,3300046479_3,10051_1,74.02342960409429
3300048763_34.fna,3300048763_34,10052_1,77.28927243
3300044679_51.fna,3300044679_51,10053_0,71.37362554223792
3300051238_79.fna,3300051238_79,10054_1,72.21175221852316
3300056751_15.fna,3300056751_15,10055_1,80.38258577
3300056673_182.fna,3300056673_182,10056_1,59.13236371469182
3300056751_273.fna,3300056751_273,10056_2,77.38995882239145
3300064033_137.fna,3300064033_137,10057_0,42.53891125801724
3300062564_107.fna,3300062564_107,10058_0,67.71889520911087
3300081829_96.fna,3300081829_96,10059_0,62.08005343017744
3300062842_37.fna,3300062842_37,10060_0,40.782206029568854
3300081826_72.fna,3300081826_72,10061_0,57.97105032994697
3300079534_32.fna,3300079534_32,10062_0,65.73890934234917
3300064045_89.fna,3300064045_89,10063_0,68.72517336120872
3300032805_11.fna,3300032805_11,10064_0,79.25309687
3300078328_109.fna,3300078328_109,10065_0,65.37790867714673
3300065475_29.fna,3300065475_29,10066_0,61.60572176751668
3300049448_4.fna,3300049448_4,10067_1,91.49876451
3300045977_4.fna,3300045977_4,10068_1,83.86571419308966
3300043602_8.fna,3300043602_8,10069_0,69.18628372666828
3300051082_12.fna,3300051082_12,10070_0,49.68534534863687
3300047312_3.fna,3300047312_3,10071_1,75.34870084077971
3300065424_59.fna,3300065424_59,10072_0,43.312911876514505
3300079690_1.fna,3300079690_1,10073_0,81.12865222
3300043499_14.fna,3300043499_14,10074_1,73.43374113033853
3300043639_2.fna,3300043639_2,10074_2,100.64668053700903
3300050655_23.fna,3300050655_23,10074_3,86.34964269872307
3300045110_13.fna,3300045110_13,10075_0,92.06696739836535
3300045241_16.fna,3300045241_16,10076_0,81.76404446814578
3300055273_88.fna,3300055273_88,10077_0,83.44174647560088
3300078330_67.fna,3300078330_67,10078_0,98.12212301
3300081487_173.fna,3300081487_173,10079_0,63.13548004984109
3300056884_73.fna,3300056884_73,10080_0,65.27980953947835
3300057017_52.fna,3300057017_52,10081_0,74.57709256410115
3300060885_57.fna,3300060885_57,10082_1,101.40342234704022
3300057003_64.fna,3300057003_64,10083_0,41.700263889099396
3300057004_77.fna,3300057004_77,10084_0,85.16194516949953
3300056896_128.fna,3300056896_128,10085_1,81.17958793746601
3300057026_16.fna,3300057026_16,10086_0,60.050358539141186
3300043607_4.fna,3300043607_4,10087_1,80.42505838303394
3300050575_16.fna,3300050575_16,10087_2,85.48236942396747
3300037446_2.fna,3300037446_2,10088_0,33.71915239653705
3300046788_29.fna,3300046788_29,10089_1,91.74688583559531
3300053070_30.fna,3300053070_30,10090_0,69.44491448053394
3300045303_11.fna,3300045303_11,10091_0,61.491523292037755
3300044742_30.fna,3300044742_30,10092_0,62.96478343458232
3300082035_116.fna,3300082035_116,10093_0,86.34345983978044
3300032144_10.fna,3300032144_10,10094_0,90.97455946
3300045955_31.fna,3300045955_31,10095_0,81.63323513186464
3300055273_49.fna,3300055273_49,10096_0,68.03623410524396
3300044455_9.fna,3300044455_9,10097_0,64.31567889272102
3300055273_59.fna,3300055273_59,10098_0,63.208384842141555
3300057009_23.fna,3300057009_23,10099_1,80.37660735
3300081966_44.fna,3300081966_44,10100_0,82.59700834056021
3300045953_17.fna,3300045953_17,10101_1,62.08648887277841
3300045885_14.fna,3300045885_14,10102_1,63.72668257559412
3300055099_36.fna,3300055099_36,10103_0,47.01326628
3300062823_139.fna,3300062823_139,10104_1,73.45688993746602
3300063015_98.fna,3300063015_98,10105_0,80.29577438025376
3300063044_75.fna,3300063044_75,10106_1,83.12030917353542
3300062833_13.fna,3300062833_13,10107_0,89.74763188915706
3300036860_10.fna,3300036860_10,10108_1,93.83000537886319
3300050230_40.fna,3300050230_40,10109_0,70.98201989033397
3300056901_166.fna,3300056901_166,10110_0,76.95948263
3300056888_72.fna,3300056888_72,10111_1,73.90250905016356
3300057055_26.fna,3300057055_26,10112_1,86.70058943330699
3300057034_153.fna,3300057034_153,10113_0,94.57050525654732
3300081965_185.fna,3300081965_185,10114_1,92.54668159255942
3300017935_14.fna,3300017935_14,10115_0,78.97926713525594
3300064040_80.fna,3300064040_80,10116_0,61.29667166156761
3300079526_13.fna,3300079526_13,10117_0,72.69265067787516
3300080028_166.fna,3300080028_166,10118_0,78.93490617227232
3300066488_59.fna,3300066488_59,10119_1,93.73741348752952
3300053710_29.fna,3300053710_29,10120_0,90.96529230675368
3300043676_3.fna,3300043676_3,10121_0,86.58384987139715
3300081487_22.fna,3300081487_22,10122_0,89.82347787171413
3300063045_72.fna,3300063045_72,10123_0,94.78679287367629
3300064040_8.fna,3300064040_8,10124_0,71.38022207768327
3300053709_4.fna,3300053709_4,10125_0,100.07076963928974
3300057051_5.fna,3300057051_5,10126_1,70.51939917689855
3300057026_70.fna,3300057026_70,10127_0,69.43862814146257
3300056896_157.fna,3300056896_157,10128_1,47.655631366239305
3300057032_42.fna,3300057032_42,10129_1,78.89238381228604
3300056901_82.fna,3300056901_82,10130_1,87.53620856131792
3300057025_60.fna,3300057025_60,10131_1,93.99039290996528
3300056895_58.fna,3300056895_58,10132_1,77.15036773056184
3300052918_16.fna,3300052918_16,10133_1,93.73957482865526
3300044747_5.fna,3300044747_5,10134_0,86.18189559946464
3300062823_126.fna,3300062823_126,10135_1,69.81114132568838
3300063017_104.fna,3300063017_104,10136_1,72.92602619981805
3300062799_44.fna,3300062799_44,10137_1,81.09064303
3300064095_11.fna,3300064095_11,10138_0,51.57700081320121
3300066328_53.fna,3300066328_53,10139_1,74.97942113847867
3300063288_54.fna,3300063288_54,10140_0,44.131543536083164
3300066187_53.fna,3300066187_53,10141_0,42.232847590559246
3300049259_26.fna,3300049259_26,10142_0,68.19965391379179
3300056977_174.fna,3300056977_174,10143_1,92.96482376430762
3300063180_289.fna,3300063180_289,10144_0,88.17884750080256
3300065475_30.fna,3300065475_30,10145_0,51.97729827
3300082504_6.fna,3300082504_6,10146_0,40.62050712185278
3300051194_30.fna,3300051194_30,10147_1,71.71268478710107
3300081965_119.fna,3300081965_119,10148_0,61.899250792079386
3300042876_149.fna,3300042876_149,10149_0,43.30925106981808
3300045977_48.fna,3300045977_48,10150_0,65.22937339826449
3300045884_37.fna,3300045884_37,10151_1,87.10459087247287
3300043579_1.fna,3300043579_1,10152_1,85.22020875533411
3300047314_37.fna,3300047314_37,10153_1,80.29724189
3300043499_18.fna,3300043499_18,10154_0,77.45890491432381
3300065424_35.fna,3300065424_35,10155_0,65.42595504298541
3300076021_32.fna,3300076021_32,10156_0,69.88276541659404
3300047310_23.fna,3300047310_23,10157_0,45.157836597209624
3300045885_17.fna,3300045885_17,10158_0,69.41224426170541
3300050242_47.fna,3300050242_47,10159_0,41.72077791489666
3300051099_14.fna,3300051099_14,10160_0,56.42111050119518
3300056996_199.fna,3300056996_199,10161_1,84.60401209
3300081968_139.fna,3300081968_139,10161_2,49.213004965926636
3300081965_129.fna,3300081965_129,10162_0,82.91066992549253
3300063085_14.fna,3300063085_14,10163_0,56.22553913
3300063015_96.fna,3300063015_96,10164_0,86.21748416607149
3300063016_46.fna,3300063016_46,10165_0,43.58255062227482
3300079560_160.fna,3300079560_160,10166_0,63.03672015125288
3300082209_69.fna,3300082209_69,10167_0,56.19760073738944
3300082225_32.fna,3300082225_32,10168_0,46.02942984770479
3300054965_46.fna,3300054965_46,10169_0,77.30991141549666
3300056905_72.fna,3300056905_72,10170_0,61.55908010174591
3300055047_61.fna,3300055047_61,10171_1,82.53413093
3300042876_123.fna,3300042876_123,10172_0,70.11857657492297
3300062820_40.fna,3300062820_40,10173_0,70.81588144424059
3300048997_34.fna,3300048997_34,10174_0,58.11252534806903
3300048896_25.fna,3300048896_25,10175_0,36.35597780515148
3300063017_85.fna,3300063017_85,10176_0,73.75637484918711
3300057025_27.fna,3300057025_27,10177_0,79.52792558935789
3300079118_74.fna,3300079118_74,10178_0,68.57102654105766
3300066601_10.fna,3300066601_10,10179_1,68.42099706261469
3300078327_1.fna,3300078327_1,10180_0,34.14930989075134
3300044712_4.fna,3300044712_4,10181_0,49.72950907194444
3300082281_128.fna,3300082281_128,10182_0,59.82717625
3300037104_14.fna,3300037104_14,10183_0,88.54656024574335
3300054704_70.fna,3300054704_70,10184_0,82.48995888851194
3300055239_69.fna,3300055239_69,10185_0,71.78108500434088
3300045085_10.fna,3300045085_10,10186_0,63.80351994021487
3300059598_90.fna,3300059598_90,10187_0,61.79020858092187
3300047320_43.fna,3300047320_43,10188_0,60.15565735
3300055099_12.fna,3300055099_12,10189_0,75.79214767411526
3300055240_85.fna,3300055240_85,10190_1,75.83641842068403
3300072699_27.fna,3300072699_27,10191_1,86.01878506265783
3300046559_29.fna,3300046559_29,10192_1,59.24658899817162
3300046543_27.fna,3300046543_27,10192_2,81.16205948353873
3300078761_62.fna,3300078761_62,10192_3,71.91333996387041
3300075937_2.fna,3300075937_2,10193_0,58.19298036737086
3300066488_42.fna,3300066488_42,10194_0,54.91089864943717
3300066506_68.fna,3300066506_68,10195_0,56.00859790597027
3300063020_92.fna,3300063020_92,10196_1,63.406741222407234
3300063018_46.fna,3300063018_46,10197_0,41.77618645369922
3300066322_45.fna,3300066322_45,10198_0,51.193317807115186
3300080055_5.fna,3300080055_5,10199_0,63.026670802397554
3300080028_91.fna,3300080028_91,10200_0,86.88728816105898
3300081967_47.fna,3300081967_47,10201_0,67.04563998211441
3300077655_19.fna,3300077655_19,10202_1,89.64095587
3300047625_2.fna,3300047625_2,10203_0,47.56842483936258
3300077298_73.fna,3300077298_73,10204_0,90.36118194555638
3300082281_167.fna,3300082281_167,10205_0,64.95608128710724
3300050033_31.fna,3300050033_31,10206_1,79.59509586785248
3300018429_7.fna,3300018429_7,10207_0,66.03702178127405
3300060695_58.fna,3300060695_58,10208_0,72.71085421044572
3300078714_24.fna,3300078714_24,10209_0,74.75185055979476
3300044819_19.fna,3300044819_19,10210_0,61.22424850904518
3300054963_55.fna,3300054963_55,10211_1,92.35463801924776
3300082239_13.fna,3300082239_13,10212_0,77.64562017516216
3300056879_25.fna,3300056879_25,10213_1,75.82607434
3300056880_13.fna,3300056880_13,10214_0,66.09959354865411
3300045941_3.fna,3300045941_3,10215_1,83.46196317157445
3300045955_40.fna,3300045955_40,10216_1,75.62103793406409
3300045978_30.fna,3300045978_30,10217_1,78.06796273918985
3300048901_27.fna,3300048901_27,10218_1,57.91462421739641
3300081965_14.fna,3300081965_14,10219_1,76.21609023936117
3300079543_84.fna,3300079543_84,10220_0,58.82638543473744
3300063052_7.fna,3300063052_7,10221_1,62.94950818405962
3300045975_44.fna,3300045975_44,10222_0,67.67696234670808
3300046383_3.fna,3300046383_3,10223_0,70.61763092342059
3300063066_52.fna,3300063066_52,10224_0,62.077732712146236
3300066520_5.fna,3300066520_5,10225_0,49.50585233811958
3300063045_50.fna,3300063045_50,10226_0,59.904823318585606
3300056863_51.fna,3300056863_51,10227_0,69.32112807520974
3300057031_103.fna,3300057031_103,10228_0,85.14130744229425
3300045977_51.fna,3300045977_51,10229_1,97.48947943115536
3300045977_41.fna,3300045977_41,10230_0,73.41565872
3300066488_78.fna,3300066488_78,10231_0,87.68239741
3300050232_30.fna,3300050232_30,10232_0,63.58691001300805
3300050242_33.fna,3300050242_33,10233_0,64.64721088897127
3300079103_9.fna,3300079103_9,10234_0,71.26833440515003
3300079549_82.fna,3300079549_82,10235_0,65.94845784047261
3300079549_104.fna,3300079549_104,10236_0,77.10261823002344
3300054704_6.fna,3300054704_6,10237_0,91.81904526424054
3300055047_38.fna,3300055047_38,10238_0,83.83640912852414
3300066008_22.fna,3300066008_22,10239_0,85.40846482
3300079385_113.fna,3300079385_113,10240_0,73.26411783663528
3300080623_20.fna,3300080623_20,10241_0,70.06627199282181
3300081788_50.fna,3300081788_50,10242_0,54.549707079851295
3300082277_32.fna,3300082277_32,10243_0,42.56145524470952
3300044823_56.fna,3300044823_56,10244_1,97.32275779890722
3300049725_10.fna,3300049725_10,10245_1,92.60761299596439
3300055024_47.fna,3300055024_47,10246_1,92.60768765262489
3300055024_43.fna,3300055024_43,10247_0,65.59253919
3300046480_29.fna,3300046480_29,10248_0,21.278241982221306
3300063053_34.fna,3300063053_34,10249_0,71.61790014165105
3300064310_7.fna,3300064310_7,10250_0,63.922073566577225
3300064042_3.fna,3300064042_3,10251_0,72.06825659074676
3300046780_11.fna,3300046780_11,10252_0,80.67100489961835
3300063056_16.fna,3300063056_16,10253_0,80.7272454
3300063075_59.fna,3300063075_59,10254_1,62.15845058273129
3300065425_79.fna,3300065425_79,10254_2,57.18870023397763
3300046781_1.fna,3300046781_1,10255_0,72.47986084
3300063058_8.fna,3300063058_8,10256_0,60.30349902283555
3300045978_23.fna,3300045978_23,10257_1,85.57721837
3300050649_31.fna,3300050649_31,10258_0,43.60685395699024
3300046718_32.fna,3300046718_32,10259_0,83.87967106
3300046791_3.fna,3300046791_3,10260_0,85.69351606
3300046796_19.fna,3300046796_19,10261_0,85.77383813527734
3300044742_22.fna,3300044742_22,10262_1,87.74877422402831
3300046517_17.fna,3300046517_17,10262_2,88.33054370319454
3300046817_17.fna,3300046817_17,10262_3,56.80532009743432
3300050664_21.fna,3300050664_21,10263_0,82.68399063484715
3300045284_39.fna,3300045284_39,10264_0,55.14587784904411
3300078328_12.fna,3300078328_12,10265_0,64.44495508
